e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
1,70.59,1,0,34,2,8.6,1,0
0,56.712,1,0,60,2,207.012,0,1
0,28.443,0,0,30,1,-8.9,0,0
1,42.915,0,1,49,1,22.2,0,0
0,110.892,1,0,54,2,377.5,0,1
0,26.4,1,0,52,3,83.4,0,1
0,21.387,0,0,34,1,2.7,0,0
1,74.625,1,0,46,4,21.135,0,0
1,68.79,1,0,59,5,27.5,1,1
1,44.535,1,1,26,2,46.507,1,0
1,29.739,0,1,41,1,-7.25,1,0
0,36.549,0,0,33,1,-3.15,0,1
1,27.966,1,0,27,2,-0.47,1,0
0,62.808,1,0,33,3,-2.8,0,0
0,17.4,0,1,54,1,34,0,1
0,28.659,0,0,51,1,29.599,0,0
0,21.09,0,0,49,1,19.499,0,1
1,16.32,1,0,59,5,5,1,0
0,26.034,1,0,62,6,0.8,0,0
0,55.539,1,0,57,2,9.37,0,1
1,77.469,1,0,36,2,-5.9,0,0
1,29.019,1,0,34,5,1.948,1,0
0,28.08,1,0,26,4,-4.1,0,0
0,21.45,1,0,35,5,1,0,0
0,27.621,1,0,56,2,39.966,0,0
0,30.405,0,0,37,4,-0.95,0,0
0,12.114,0,0,35,3,0,0,0
0,31.476,1,0,29,2,-9.7,0,0
1,74.196,1,0,47,4,148,1,0
0,79.545,1,0,59,2,87.897,0,1
0,39.465,1,0,32,5,-4.751,0,0
1,29.523,1,1,37,4,-1.894,0,0
0,34.47,1,0,55,4,-2,0,0
0,24.54,1,0,30,4,-8.9,0,0
0,34.539,1,0,44,7,0.2,0,0
0,21.99,1,0,26,5,0,0,0
1,78.99,1,0,60,3,271.859,1,1
0,10.836,0,0,42,3,0,0,0
0,39.432,1,0,47,5,-8,0,0
0,78.918,1,1,48,2,46.5,0,1
0,37.32,1,0,63,2,4,0,0
0,10.2,0,0,25,1,-1.2,0,0
0,14.679,1,0,37,4,-0.375,0,0
1,29.619,1,1,59,2,58.616,1,1
0,17.85,0,1,26,1,0,0,0
1,20.163,0,1,38,1,1,0,0
1,18.216,0,0,31,3,-5.875,1,0
1,75.798,1,0,48,4,-0.95,0,0
0,21.975,0,1,40,1,-5.4,0,0
0,10.71,0,0,28,2,-1.37,0,0
1,31.338,0,0,62,1,59.5,1,0
0,14.172,1,0,37,6,-1,0,0
1,41.55,1,1,41,5,4.025,1,0
0,22.182,1,0,26,8,2.136,0,0
1,44.052,1,0,54,2,136.7,1,1
0,19.11,0,0,34,1,12,0,0
1,36.876,1,0,36,4,34.3,0,1
1,49.746,0,1,48,1,14.249,1,1
1,47.547,1,0,34,4,-0.2,0,1
0,38.085,1,0,38,4,25.347,0,0
0,43.866,1,0,48,2,72.475,0,0
0,32.016,1,0,26,3,-0.1,0,0
0,45.36,0,0,28,1,-4.5,0,0
0,28.146,1,0,31,5,-3.3,0,0
0,26.259,0,1,27,1,-4.975,0,0
0,17.31,0,1,25,1,0.575,0,0
0,49.365,1,0,64,2,-10.002,0,1
0,20.31,0,0,56,2,17.2,0,0
0,24.945,1,0,42,3,-3.49,0,0
1,34.404,1,0,43,4,-11.53,0,0
0,22.62,0,0,58,2,24.999,0,1
0,10.8,0,0,55,3,-0.3,0,0
1,20.805,0,1,35,1,5.3,1,0
1,30.558,1,0,62,4,4.799,0,0
0,25.464,1,0,28,3,6.409,0,0
0,32.241,1,0,54,5,-15.55,0,0
0,58.578,1,0,39,2,2.694,0,0
0,17.16,1,0,33,6,0,0,0
1,21.726,1,0,41,4,7.32,1,1
1,29.784,1,0,62,5,0.779,0,0
0,24.642,1,0,36,4,22.6,0,0
0,14.4,1,0,48,4,56.388,0,0
1,57.465,1,0,42,3,16.6,1,1
0,14.76,0,0,61,2,6.649,0,0
0,16.062,0,0,33,3,0,0,0
0,34.101,0,0,37,1,-0.15,0,0
0,57.63,1,1,36,6,51.925,0,1
1,41.565,1,0,48,2,14.299,0,0
1,17.4,1,0,27,4,-0.292,1,0
0,29.499,1,0,59,3,122.555,0,1
0,28.62,1,1,41,4,0.9,0,0
0,13.254,0,1,25,1,-5.3,0,0
0,28.044,1,0,40,4,-5.49,0,0
1,40.446,1,1,35,3,-7.817,1,0
0,70.59,1,0,48,4,3.699,0,0
0,17.172,1,0,47,7,0.004,0,0
0,14.574,0,0,51,1,28.42,0,0
0,24.348,1,0,26,2,1.2,0,0
0,15.84,1,0,45,2,0.3,0,0
1,60.36,1,0,32,2,-0.8,0,0
1,28.716,0,0,43,2,19.304,1,0
0,17.424,1,0,52,3,-0.036,0,0
0,56.085,1,0,37,2,21.6,0,0
0,17.832,1,0,27,4,0.063,0,0
0,24.621,1,0,26,5,3.684,0,0
0,30.9,1,0,28,4,1.825,0,1
1,46.872,1,0,43,4,23.998,0,0
0,15.36,0,0,50,3,-3.49,0,0
0,16.845,0,1,34,1,0.3,0,0
0,21,1,0,27,5,-3.4,0,0
0,43.41,1,0,41,4,3,0,0
1,61.986,1,0,39,4,5.6,1,0
0,10.698,1,0,28,5,-0.3,0,0
0,46.485,1,0,47,4,-4.6,0,0
1,39.279,1,0,42,4,17.9,1,0
0,44.232,1,0,28,3,-1.5,0,1
0,33.021,0,0,42,1,-3.887,0,0
1,83.25,1,0,39,2,84,1,0
1,14.523,1,0,60,5,7.748,0,0
0,15.981,0,0,26,4,0.649,0,0
1,12.156,0,0,36,3,1,1,1
1,29.295,1,0,45,8,-0.383,1,0
0,33.171,1,0,34,3,0.325,0,0
0,16.59,0,0,28,1,-0.1,0,0
0,16.2,1,0,46,5,-69.3,0,0
1,38.307,0,0,63,1,178.935,1,1
0,28.65,0,0,50,2,9.8,0,0
1,47.754,1,0,39,7,-3.253,1,0
0,12.963,0,1,35,1,0.005,0,0
0,27.03,0,1,25,1,0,0,0
1,14.85,0,1,60,1,2.799,1,0
0,22.35,0,0,35,1,2.18,0,0
0,28.8,0,1,29,1,1,0,0
0,65.259,1,0,31,2,17.529,0,1
0,27.741,0,0,36,1,1.853,0,0
0,44.205,1,0,26,2,3.441,0,0
1,66.165,1,0,39,4,71.427,1,0
0,14.064,0,0,41,1,10.9,0,1
0,13.2,0,0,52,4,0.6,0,0
1,42.615,0,0,41,3,20,1,1
0,41.28,1,0,35,4,1.473,0,0
0,13.26,0,0,28,2,0,0,0
0,51.45,0,1,25,2,7.499,0,0
0,43.476,1,0,31,4,-0.05,0,0
0,30.015,0,0,27,1,-2.85,0,0
1,39.597,1,0,36,4,45.598,1,0
1,114.573,1,0,56,3,49.099,0,1
1,29.85,1,0,64,2,12.418,1,0
0,54.744,1,1,30,4,0.25,0,0
1,17.547,0,1,48,2,94.05,1,1
1,93.357,0,1,29,1,6.33,1,0
1,15.756,1,0,34,3,18.31,1,0
1,38.136,1,0,36,4,39.41,1,0
0,28.032,0,1,34,1,-8.75,0,0
0,50.346,1,0,31,4,7.3,0,0
1,46.593,0,0,44,1,5.1,1,0
0,20.838,0,0,52,1,3.55,0,0
0,50.154,0,1,44,1,10.899,0,1
1,53.736,1,0,40,5,21.55,1,0
0,68.898,1,0,29,4,2.399,0,0
1,71.376,1,0,42,4,4.75,1,0
1,69.78,1,0,46,5,47.598,1,1
1,164.097,1,0,36,2,523.535,1,1
0,25.845,0,1,31,1,0,0,0
1,39.327,0,1,35,1,7,1,0
1,50.52,1,1,31,3,-1.111,0,0
0,53.664,1,0,32,2,1.5,0,0
1,14.679,0,0,41,1,-1.58,0,0
0,31.824,1,1,28,5,-11,0,0
0,15.33,0,1,34,1,0.5,0,0
0,10.695,1,1,31,5,-3.27,0,0
0,21.891,1,1,28,5,-11.4,0,0
1,36.21,1,0,50,2,20.8,1,0
1,67.488,1,0,59,4,19.5,1,0
1,33.999,0,1,30,1,3.18,1,0
1,43.047,0,0,29,1,13.059,1,0
1,20.52,0,0,53,2,-2.29,1,1
1,58.164,1,0,37,3,5.3,1,0
0,35.547,1,0,63,3,30.592,0,1
0,19.26,1,0,57,3,13,0,0
1,34.545,1,0,50,2,50.248,1,0
1,45.069,0,0,43,1,-6.4,0,0
1,33.084,1,1,34,4,18,1,0
0,14.04,0,1,34,1,-0.2,0,0
0,37.392,1,0,43,6,10.8,0,1
1,17.76,0,0,34,1,7.507,1,0
0,30.045,1,0,52,4,-5.9,0,1
0,33.105,1,1,34,5,0.075,0,0
0,30.03,0,1,51,3,18.7,0,1
0,13.218,0,0,62,2,0.045,0,0
0,26.268,1,0,25,3,0,0,0
1,28.659,1,0,30,3,4,0,0
0,13.116,1,0,31,7,0.5,0,0
0,19.764,0,0,63,6,1,0,0
0,81.075,1,0,35,3,57.5,0,1
0,36.6,0,0,25,1,10.999,0,0
1,91.209,1,0,34,2,82.665,1,1
0,28.893,1,0,52,3,8.35,0,0
0,47.802,1,0,33,6,11.7,0,0
1,40.767,1,0,54,2,28.247,1,1
1,54.627,0,0,44,1,62.198,1,1
1,16.86,1,0,46,4,4,1,0
1,46.467,1,0,36,3,4.6,1,0
0,47.391,1,0,32,3,-2,0,0
0,12.933,0,0,27,2,0.988,0,0
1,19.413,0,0,34,1,1.303,1,0
0,16.194,0,0,29,3,0.01,0,0
0,48.06,1,0,28,4,4.2,0,1
1,39.165,1,0,40,4,2.718,1,0
0,37.608,0,0,26,1,-18,0,0
0,44.853,1,1,31,4,-3.53,0,0
0,11.394,0,0,62,1,-0.026,0,0
0,39.978,0,0,53,1,28,0,1
1,52.521,1,0,54,4,-8.948,0,0
1,81.69,1,0,57,4,98.9,1,1
0,59.901,1,0,27,2,13.5,0,1
0,21.072,1,0,60,2,2.6,0,0
1,55.305,1,0,36,3,17.5,1,1
1,55.815,1,0,40,4,54.1,1,1
1,43.281,1,0,31,3,9.55,1,1
0,34.92,1,0,61,2,10,0,0
1,69.138,1,0,43,3,9,1,0
1,58.5,0,1,31,1,27,1,0
1,46.869,1,0,44,2,20.6,1,1
1,63.261,1,0,59,3,-31.5,1,0
0,72.105,1,0,42,4,15.2,0,0
0,27.492,1,0,25,5,16.6,0,1
1,36.222,1,0,47,5,-2.606,1,0
1,22.044,1,0,44,4,9.649,1,0
0,25.224,1,0,32,4,-3.8,0,0
0,18.075,0,0,27,3,4.638,0,1
1,26.301,1,0,54,2,3.872,1,0
0,15.588,0,0,59,1,15.575,0,0
0,46.398,1,0,30,4,1.384,0,0
0,47.193,1,0,57,2,-86.5,0,0
0,11.625,0,0,26,1,4.41,0,0
0,19.926,0,1,25,1,-10.3,0,0
1,75.612,1,0,52,2,6.7,1,0
1,90.258,1,0,59,2,242.15,1,1
1,40.389,1,0,56,2,-6.06,1,0
1,74.091,1,0,61,3,40.5,1,1
1,56.778,1,0,40,4,25.299,0,1
0,30.075,1,0,33,3,4.5,0,0
1,40.2,1,1,47,3,60.024,1,0
1,47.616,0,1,38,3,11,1,0
1,58.716,1,0,59,2,4.6,1,1
0,27.036,1,0,31,4,-0.54,0,0
1,46.89,1,0,44,4,43.5,1,1
0,42.33,1,0,36,5,3.4,0,1
1,53.895,1,1,54,2,69.699,1,1
1,23.802,1,0,37,3,-1.9,0,0
1,70.392,1,0,52,2,27.332,1,1
1,41.814,1,0,45,5,14,1,1
1,33.471,1,0,58,3,7.349,1,0
0,26.733,1,0,64,2,11.535,0,0
1,35.424,1,0,52,3,53.749,0,0
0,32.076,0,1,54,3,-14.578,0,0
0,40.32,1,0,54,6,-5.3,0,0
1,17.496,0,0,51,3,3.761,1,0
1,27.684,1,0,62,2,5.545,0,1
1,36.408,1,0,32,2,4.5,1,0
0,13.77,0,0,28,1,0.05,0,0
0,25.899,0,1,29,1,-2.881,0,0
1,34.518,1,0,26,3,3.88,1,0
1,46.14,1,0,52,2,1.998,0,0
1,28.47,1,0,35,6,-1.8,0,0
0,11.025,1,0,27,3,-34.382,0,0
0,51.408,1,0,34,2,14.999,0,0
0,35.34,1,0,53,3,30.799,0,0
0,20.976,0,0,58,1,41.499,0,0
1,76.704,1,0,31,2,11.5,1,0
0,40.041,0,0,52,3,24.654,0,0
1,60.882,1,0,38,4,25.364,1,1
0,35.178,1,0,39,5,2.699,0,1
1,44.502,1,0,37,4,44.148,1,0
1,45.69,1,0,39,5,2.1,0,1
1,71.061,1,0,33,5,6.4,0,0
0,26.622,1,0,53,3,-0.8,0,0
0,22.23,1,0,48,6,2.999,0,1
0,40.896,1,0,40,5,4.258,0,0
0,56.976,1,0,47,3,10.999,0,0
0,54.585,1,0,46,4,23.949,0,1
0,54.723,1,1,43,3,4.95,0,1
0,31.575,1,1,58,2,54.7,0,0
0,33.09,1,0,61,2,17.396,0,1
0,37.668,1,0,37,3,-4.975,0,0
1,75.057,0,1,37,1,68.423,1,1
0,28.143,1,0,38,4,0.2,0,0
1,22.983,0,0,64,2,4.4,1,1
1,64.038,1,0,36,4,-3.4,0,0
0,34.32,1,0,55,3,52.5,0,1
0,62.436,0,1,34,1,15,0,0
0,21.03,1,0,49,6,-1.136,0,0
0,20.643,1,0,56,4,8.85,0,0
1,40.959,1,0,55,3,14.256,1,1
0,32.394,0,0,37,3,33.6,0,0
0,21.525,0,1,36,1,-2.67,0,1
1,52.59,1,0,49,2,14.5,1,0
0,14.31,0,1,26,1,0.6,0,0
0,24.9,0,1,26,2,0.255,0,0
1,83.61,1,0,29,2,30.2,1,1
1,54.84,1,0,43,4,6.778,1,0
0,75.162,1,0,51,2,27.299,0,1
0,29.622,0,0,40,2,10.399,0,1
0,30.498,0,0,50,1,-0.576,0,0
1,39.06,0,0,45,2,10.423,1,0
0,41.031,0,1,29,1,2.8,0,0
0,30.543,0,1,48,1,47.384,0,0
0,39.651,0,0,48,2,1.499,0,0
0,40.512,1,0,49,3,-0.79,0,0
0,19.251,1,0,36,3,-4.501,0,0
0,37.161,1,0,30,2,21.356,0,0
1,89.988,1,0,58,2,99.329,1,1
1,69.636,1,0,36,4,90.149,1,0
0,25.803,0,1,29,1,21.199,0,0
0,22.194,1,0,38,2,11.099,0,1
0,86.76,1,0,34,4,46.669,0,1
1,45.468,1,0,44,7,-4.15,0,0
1,49.359,1,0,51,2,13.5,1,0
0,43.356,0,0,57,2,11.733,0,0
1,31.29,1,0,54,4,73.499,1,0
1,50.61,1,0,41,3,7.609,1,0
0,19.206,1,0,29,5,-4.135,0,0
0,15.045,1,0,36,7,-5.851,0,0
1,27.231,0,0,42,1,-1.9,0,0
1,30.51,0,1,38,2,7.28,1,0
1,51.78,1,0,34,4,73.4,1,0
0,21.582,0,0,28,1,-3.29,0,0
1,41.607,1,0,42,3,-1.72,1,1
0,23.85,1,0,27,3,-12.007,0,0
0,28.089,0,0,31,1,0.8,0,0
1,13.824,1,0,36,6,-3.143,1,0
0,15.669,1,0,28,5,0.149,0,0
0,12.165,1,0,48,5,-0.366,0,0
0,41.694,1,0,36,2,-1.7,0,0
0,28.05,1,0,37,6,-2.2,0,0
0,19.98,1,0,30,5,0.02,0,0
1,63.438,1,0,48,4,22.538,1,1
1,57.192,0,0,39,1,78,0,1
0,19.044,0,0,40,4,0.02,0,0
1,19.65,0,0,33,2,-7.402,1,0
1,17.112,0,0,46,2,0.35,0,0
0,18.09,1,1,27,5,-0.701,0,0
0,13.776,0,0,59,1,13.497,0,0
1,48.798,1,1,27,1,-2.45,0,0
1,60.267,1,0,55,3,14.6,1,0
0,86.28,1,1,32,4,15.8,0,0
0,13.182,1,0,25,3,0.482,0,0
1,24.315,1,0,32,3,-5.184,0,0
1,77.133,1,0,29,2,3.95,1,0
1,27.753,0,1,30,1,4.35,1,0
0,36.09,1,0,26,2,-6.4,0,0
0,61.863,1,0,39,6,15.05,0,1
0,42.801,1,0,28,2,3.9,0,0
0,16.302,1,0,25,6,-1.19,0,0
1,28.32,1,0,38,3,-1,0,0
0,28.296,1,0,48,2,1.098,0,0
0,15.876,1,0,34,8,0.013,0,0
0,28.782,1,0,35,5,-15.565,0,0
0,13.203,0,1,42,1,-3,0,0
1,62.43,1,0,28,3,91.9,1,1
1,39.627,1,0,36,3,22.484,1,0
1,20.4,0,0,25,4,0.4,0,0
0,25.251,1,0,50,4,0.099,0,0
0,17.136,0,0,40,4,0,0,0
1,54.339,1,0,27,2,4.944,1,0
0,58.32,1,0,40,3,-0.1,0,0
0,12.75,0,0,28,4,0.35,0,0
0,40.578,1,0,50,2,46.85,0,1
0,15.552,0,0,32,5,-0.205,0,0
0,78.549,1,0,36,2,-11.27,0,0
0,19.38,0,1,25,1,0,0,0
0,41.79,1,0,63,2,145.72,0,1
1,57.48,1,0,38,4,31.848,1,1
1,44.172,1,0,50,5,18.853,1,1
1,21.216,0,1,55,1,29.122,0,1
0,40.8,0,0,39,1,0.525,0,0
1,32.073,1,0,52,5,-9.358,0,0
0,11.4,0,0,36,2,0,0,0
1,89.319,1,0,37,7,2.5,0,0
0,50.55,1,0,38,6,-2.89,0,0
1,54.486,1,0,53,2,2.999,0,0
0,32.595,1,0,48,4,1.02,0,0
0,24.048,0,0,36,1,12.94,0,1
1,18.837,0,1,35,1,0.749,0,0
0,68.22,1,0,61,2,20.6,0,1
0,12.015,0,1,40,1,-1.742,0,0
0,25.107,1,0,47,2,3.949,0,0
1,51.645,0,1,45,2,5.521,0,0
0,35.034,1,0,44,4,-12.97,0,0
0,19.956,1,0,51,3,2.905,0,0
0,24.231,1,0,37,4,-1.4,0,0
0,63.972,1,0,55,2,136.1,0,1
1,57.33,1,0,39,4,2.5,0,0
0,28.893,1,0,55,4,16.8,0,0
0,28.017,1,0,64,2,66.808,0,1
0,46.632,1,0,50,2,20.3,0,0
1,59.187,1,0,35,3,-9.705,1,0
1,29.121,1,0,41,4,1.4,1,0
0,28.152,1,0,45,3,0,0,0
1,52.923,0,0,30,1,-9,0,0
0,14.46,1,0,58,2,2,0,0
1,50.367,1,0,29,5,18.825,1,1
0,101.946,1,0,49,6,9.199,0,0
1,13.77,0,0,45,8,2.3,1,0
1,23.481,0,0,31,2,6.442,0,0
0,24.06,0,0,33,1,1.5,0,0
0,20.574,0,1,52,1,0,0,0
1,35.328,1,0,37,6,66.674,1,1
1,28.602,0,0,45,2,10.853,0,0
1,55.428,1,0,49,3,54.902,1,1
0,10.2,0,0,36,2,-0.45,0,0
1,50.304,1,0,62,2,15.2,0,0
0,25.5,1,0,46,6,-14.85,0,0
0,12.24,1,0,27,4,0,0,0
1,35.1,1,0,42,4,13,1,0
0,37.65,1,0,26,2,6.1,0,0
0,41.064,1,0,63,3,14.899,0,1
0,84.621,1,0,33,4,5.8,0,0
0,66.021,1,0,47,4,3.078,0,0
0,33.792,1,0,47,6,0.45,0,0
0,14.829,0,1,43,3,0.432,0,0
0,17.85,1,0,47,6,0,0,0
1,135.024,1,0,45,4,-1.851,0,0
1,67.212,0,1,56,2,35,0,0
0,25.38,1,0,30,3,0.11,0,0
0,105.3,1,0,45,2,93.3,0,1
0,21.66,0,0,30,2,-0.2,0,0
1,54.165,1,0,38,3,5.498,1,0
1,35.754,0,1,50,2,9,0,0
0,30.363,1,0,28,2,0.05,0,0
0,21.42,0,0,47,1,0,0,0
0,26.475,0,1,26,1,1.1,0,0
1,45.933,1,0,32,2,12.398,1,0
0,65.949,1,0,38,2,37.499,0,1
1,42.606,1,0,51,2,16.05,1,0
0,121.836,1,0,53,3,82.65,0,1
1,17.34,1,0,59,4,1.5,1,0
1,26.739,0,1,34,1,3.4,1,0
0,19.362,1,0,34,5,-0.975,0,0
0,22.44,1,0,60,2,-2.225,0,0
0,43.086,0,0,46,3,154.825,0,0
0,15.12,1,0,34,5,-16.826,0,0
0,33.075,0,0,42,3,5.3,0,1
1,36.3,1,0,46,2,9.4,1,0
0,19.2,0,0,32,1,0,0,0
0,14.46,1,0,36,4,1,0,0
0,25.002,1,0,31,4,-19.84,0,0
0,14.529,0,0,32,4,0,0,0
1,44.553,1,1,46,2,-3.675,1,0
1,27.24,0,1,62,1,130,1,0
1,106.896,1,0,52,6,93,1,1
1,111.636,1,0,41,4,253.705,1,1
1,72.9,1,0,36,3,2.6,1,0
0,40.164,1,0,35,4,-2.25,0,0
1,41.517,1,0,28,2,9.94,1,1
1,30.96,0,0,25,1,1.5,0,0
0,34.974,1,0,48,4,1.049,0,0
1,39.774,1,1,29,3,9.249,1,0
0,15.315,0,1,26,1,-0.7,0,1
0,70.323,1,0,28,2,17.265,0,1
0,58.878,1,0,29,3,57,0,0
1,71.01,1,0,45,4,102.705,1,0
1,71.646,0,1,48,2,41.95,1,1
0,45.963,1,1,36,3,33.2,0,1
1,78.174,1,1,30,3,55.8,1,1
1,64.17,1,0,44,4,167,1,0
1,16.59,0,0,32,1,13.1,1,0
1,26.91,1,0,40,4,18.5,0,0
0,86.4,1,0,40,5,82.25,0,1
0,66.603,1,0,52,3,-1.8,0,0
0,46.239,1,0,33,3,-14.75,0,0
0,42.48,1,0,50,2,1.179,0,0
0,25.71,0,0,55,1,4.2,0,0
0,18.564,0,0,48,2,-2.1,0,0
0,14.373,0,1,40,2,-0.335,0,0
0,34.035,0,1,54,1,88.75,0,1
1,37.95,0,0,59,3,-0.151,0,0
0,27.42,1,0,60,2,26.549,0,1
1,29.4,1,0,37,3,24.499,1,1
0,21.939,0,1,31,1,2.425,0,0
1,16.374,0,0,40,2,0.4,0,0
1,37.056,1,0,33,4,2,1,0
0,34.755,1,0,53,3,-1.8,0,0
0,27.411,1,0,44,6,-6.875,0,0
0,21.603,0,0,37,1,0.606,0,1
1,42.12,1,0,47,4,-0.28,0,0
1,67.455,1,0,45,3,39.75,1,1
0,22.44,1,0,57,5,0.035,0,0
0,29.766,1,0,27,2,-3.25,0,0
0,16.98,1,0,60,4,0.6,0,0
0,24.792,0,0,29,2,-1.15,0,0
1,44.244,1,1,47,5,7.804,1,1
1,52.425,1,0,43,4,10.817,1,0
1,20.529,0,1,28,1,-2.65,0,0
0,26.028,1,0,31,5,11.8,0,0
0,13.497,0,0,64,4,0.049,0,0
0,39.72,1,0,48,4,4.999,0,0
1,91.575,0,1,45,1,86.432,1,1
1,72.558,1,0,64,2,184.448,1,1
0,47.85,1,0,37,3,5.1,0,1
0,26.52,0,1,54,1,3.738,0,0
1,17.1,1,0,36,5,-6.29,0,0
1,135.072,1,0,62,4,445.5,1,1
1,73.89,1,0,54,2,205.385,1,0
1,40.71,1,0,55,2,114.335,1,1
1,69.783,1,0,36,3,23.3,1,0
1,75.282,0,0,31,1,77.786,1,0
0,15.852,0,0,27,1,-0.086,0,0
1,27.405,0,0,32,2,2.3,0,0
1,26.55,1,0,28,4,0.599,0,0
1,30.15,1,0,52,2,6.227,1,0
0,33.696,1,0,40,4,2.186,0,0
1,59.397,1,0,38,4,80.548,1,1
1,54.993,1,0,28,2,1.199,1,0
0,44.361,1,0,48,6,2.259,0,0
1,45.285,1,0,58,2,15.999,0,1
0,38.148,1,0,30,4,3.672,0,1
0,44.595,1,0,36,2,24.5,0,1
1,129.621,1,0,31,2,-10.5,1,0
1,10.8,0,0,51,1,2.5,1,0
1,32.4,0,0,35,2,-4.497,0,0
0,32.46,1,1,44,2,2.7,0,0
1,43.521,1,0,29,3,-7.61,1,0
0,40.05,1,0,36,5,0.3,0,0
0,19.95,0,1,54,1,9,0,1
1,21.3,0,0,54,1,17.499,0,0
0,21.45,1,0,31,5,-1.228,0,0
1,18.279,0,0,35,3,-5.946,1,0
0,21.801,0,0,55,3,11.8,0,1
1,76.209,1,0,48,5,1.516,0,1
1,86.403,1,0,36,3,2,0,0
1,52.557,1,0,36,4,-5.8,0,0
0,26.172,1,0,46,4,-0.25,0,0
0,46.401,1,0,32,3,-0.996,0,0
0,26.88,1,0,52,2,0.6,0,0
0,11.475,1,0,32,4,-0.6,0,0
1,22.455,0,0,59,2,1.402,1,0
1,38.595,1,0,50,4,4.9,0,1
0,32.544,0,0,47,3,3.947,0,0
1,21.42,0,0,48,3,11.055,1,0
0,36.495,0,0,45,3,8,0,0
0,37.167,1,0,35,2,5,0,0
1,68.715,1,1,54,3,76.249,1,1
1,27.132,1,0,51,4,7.5,1,0
0,13.179,1,0,43,4,10.981,0,1
1,34.032,0,1,37,1,23.5,1,1
1,72.3,1,0,45,5,-7.001,0,0
1,46.035,0,0,33,1,45.5,1,0
0,21.678,0,0,56,1,0.499,0,0
0,10.2,0,0,64,2,0,0,0
1,38.859,1,0,40,4,34.948,0,0
0,18.729,1,0,49,5,54.869,0,0
0,24.372,0,1,26,1,0,0,0
0,12,1,0,41,5,0,0,0
0,20.1,0,0,27,3,0,0,0
1,76.992,1,0,32,5,32.92,1,1
0,26.166,0,1,43,1,-0.75,0,0
0,44.247,1,0,41,5,0.934,0,0
1,37.452,0,1,29,1,7,1,0
0,17.28,1,0,26,6,-2.803,0,0
0,25.332,0,0,46,2,-3.975,0,0
1,69.318,1,0,54,3,401.936,0,1
0,10.176,0,0,29,2,0,0,0
0,38.595,1,0,57,2,5.899,0,0
0,18,0,1,42,2,0,0,0
0,37.215,0,1,43,2,-5.8,0,0
0,16.287,1,0,41,7,0.16,0,0
0,32.565,0,1,48,1,11.109,0,0
1,73.308,1,0,33,3,105.15,1,1
0,45.231,0,0,40,3,-5.1,0,0
1,69.615,1,0,28,2,20.39,1,1
0,19.872,0,0,59,1,2.5,0,0
1,94.758,1,0,60,2,187.271,1,1
0,11.4,0,0,43,4,-0.3,0,0
1,41.685,1,0,49,6,14.719,1,1
0,10.674,0,1,49,1,0.21,0,0
1,25.5,0,1,51,2,1.6,0,0
0,10.887,0,0,63,2,1.5,0,0
1,50.622,1,0,60,4,5.4,1,1
0,18.696,0,0,40,2,-2.8,0,0
0,32.895,0,0,46,1,0.55,0,0
0,37.932,1,0,47,2,8.26,0,1
0,49.29,1,0,57,4,0.45,0,0
0,30.954,1,0,55,2,9.5,0,1
0,25.68,1,1,31,3,12.8,0,0
1,51.294,1,0,47,4,52.836,1,0
0,50.409,0,1,54,1,17.149,0,1
0,17.475,0,1,35,1,-7.4,0,0
1,42.09,1,0,44,3,9.799,0,0
1,46.026,1,0,40,3,-27.7,0,1
1,98.712,1,1,63,3,250.863,0,0
0,50.916,1,0,57,2,2.117,0,1
1,56.154,1,0,43,5,26,0,1
1,21.675,0,1,43,2,-9.3,1,0
0,15.45,1,0,51,2,5.8,0,0
0,35.277,1,0,60,3,6,0,0
0,36.177,1,0,40,2,102.981,0,1
0,14.439,1,0,25,3,0,0,0
0,42.9,0,1,40,2,79.499,0,1
0,32.22,0,1,42,1,-7,0,0
0,12.24,1,0,53,2,0,0,0
1,99.03,1,0,38,3,19,1,1
0,24.681,1,0,40,4,2.5,0,1
0,18.054,1,0,36,6,0.25,0,0
0,74.97,1,0,27,5,1.6,0,0
0,24.9,1,0,47,2,9.999,0,0
0,66.3,1,0,38,5,-1.3,0,0
0,31.803,1,0,52,3,30.048,0,0
1,29.22,1,1,38,3,59.4,1,0
0,12.513,0,0,48,1,-4.9,0,0
1,22.83,0,0,44,1,3.125,1,0
0,38.442,1,0,27,2,1.142,0,0
0,16.731,0,1,33,1,0.949,0,0
0,11.604,1,0,39,3,0.131,0,0
1,33.579,0,1,38,1,0.6,1,0
0,41.637,1,0,33,2,4.7,0,0
0,27.885,1,0,63,3,53.1,0,1
0,51.615,1,0,31,4,-3.2,0,0
1,29.472,1,0,58,2,1,0,0
1,59.826,1,0,44,4,36.299,1,1
0,25.611,1,0,63,2,16.35,0,0
0,15.174,0,0,29,4,0.031,0,0
0,33.951,1,0,63,5,33.458,0,1
1,27,1,0,46,2,-3.1,0,0
1,67.824,1,0,30,4,5.5,1,0
1,16.446,0,0,43,1,2.301,1,0
0,30.099,0,0,52,2,16.2,0,1
0,35.154,1,0,36,2,5.155,0,1
0,49.956,1,0,41,4,24.2,0,1
0,15.3,1,0,39,6,14.91,0,1
0,14.304,0,0,34,1,0.3,0,0
1,24.66,0,0,41,1,-1.6,0,0
0,43.08,1,0,35,4,-8.95,0,0
1,26.1,0,0,31,1,19.4,1,0
