ID,Year,State,MinAF,AvgAF,MaxAF,CommitAF,CommitAvgAF,CommitMaxAF,TotalPrice,InfAdjPrice,InfAdjPriceAF,InfAdjCommitPriceAF,Sale,Lease,Exchange,LeaseDuration,AgtoAg,AgtoUrban,AgtoEnivo,UrbantoAg,UrbantoUrban,UrbantoEnviro,EnvirotoAg,EnvirotoUrban,EnvirotoEnviro
CO587,1995,CO,5,5,5,100,100,100,11200,8348.557,1669.711,83.48557,1,0,0,,0,1,0,0,0,0,0,0,0
CO562,1995,CO,5,5,5,100,100,100,11200,8348.557,1669.711,83.48557,1,0,0,,0,0,0,1,0,0,0,0,0
CO299,1992,CO,6,6,6,120,120,120,12375,10019.96,1669.993,83.49964,1,0,0,,1,0,0,0,0,0,0,0,0
CO234,1992,CO,8,8,8,160,160,160,16500,13359.94,1669.993,83.49964,1,0,0,,0,1,0,0,0,0,0,0,0
CO283,1992,CO,8,8,8,160,160,160,16500,13359.94,1669.993,83.49964,1,0,0,,0,1,0,0,0,0,0,0,0
CO122,1990,CO,8,8,8,160,160,160,15400,13385.16,1673.145,83.65723,1,0,0,,1,0,0,0,0,0,0,0,0
NM41,1992,NM,14.5,14.5,14.5,290,290,290,30000,24290.8,1675.228,83.7614,1,0,0,,0,0,0,0,1,0,0,0,0
CO548,1995,CO,21,21,21,420,420,420,47250,35220.47,1677.165,83.85827,1,0,0,,0,1,0,0,0,0,0,0,0
CO593,1995,CO,17,17,17,340,340,340,38280,28534.17,1678.481,83.92404,1,0,0,,1,0,0,0,0,0,0,0,0
CO129,1990,CO,139,139,139,2780,2780,2780,268650,233501.5,1679.867,83.99333,1,0,0,,0,1,0,0,0,0,0,0,0
CO592,1995,CO,11,11,11,220,220,220,24800,18486.09,1680.554,84.02768,1,0,0,,1,0,0,0,0,0,0,0,0
CO762,1997,CO,12,12,12,240,240,240,28500,20171.96,1680.997,84.04984,1,0,0,,0,1,0,0,0,0,0,0,0
CO307,1992,CO,44,44,44,880,880,880,91350,73965.5,1681.034,84.0517,1,0,0,,0,1,0,0,0,0,0,0,0
CO269,1992,CO,134,134,134,2680,2680,2680,278400,225418.7,1682.229,84.11144,1,0,0,,0,1,0,0,0,0,0,0,0
CO603,1995,CO,18,18,18,360,360,360,40625,30282.15,1682.342,84.1171,1,0,0,,0,1,0,0,0,0,0,0,0
AZ159,2004,AZ,1.4,1.4,1.4,28,28,28,3920,2357.396,1683.854,84.1927,1,0,0,,0,0,0,0,1,0,0,0,0
CO595,1995,CO,24,24,24,480,480,480,54230,40423.41,1684.309,84.21545,1,0,0,,0,1,0,0,0,0,0,0,0
NV62,1995,NV,110.44,110.44,110.44,2208.8,2208.8,2208.8,249870.5,186255.2,1686.483,84.32415,1,0,0,,0,0,0,0,1,0,0,0,0
CO104,1990,CO,18,18,18,360,360,360,35000,30420.81,1690.045,84.50226,1,0,0,,0,1,0,0,0,0,0,0,0
CO208,1991,CO,26,26,26,520,520,520,52725,43976.21,1691.393,84.56963,1,0,0,,0,1,0,0,0,0,0,0,0
CO446,1994,CO,30,30,30,600,600,600,66250,50782.73,1692.758,84.63788,1,0,0,,0,0,0,0,1,0,0,0,0
CO238,1992,CO,88,88,88,1760,1760,1760,184375,149287.2,1696.446,84.82229,1,0,0,,0,1,0,0,0,0,0,0,0
CO660,1996,CO,10,10,10,200,200,200,23450,16978.46,1697.846,84.8923,1,0,0,,0,1,0,0,0,0,0,0,0
CO245,1992,CO,25,25,25,500,500,500,52500,42508.91,1700.356,85.01782,1,0,0,,0,1,0,0,0,0,0,0,0
CO1982,2007,CO,48,48,48,960,960,960,150000,"81,730.54",1702.72,85.14,1,0,0,,1,0,0,0,0,0,0,0,0
CO621,1995,CO,14,14,14,280,280,280,32000,23853.02,1703.787,85.18935,1,0,0,,1,0,0,0,0,0,0,0,0
CO577,1995,CO,81.2,81.2,81.2,1624,1624,1624,185600,138347.5,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO581,1995,CO,2.1,2.1,2.1,42,42,42,4800,3577.953,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO590,1995,CO,7,7,7,140,140,140,16000,11926.51,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO597,1995,CO,56,56,56,1120,1120,1120,128000,95412.08,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO598,1995,CO,87.5,87.5,87.5,1750,1750,1750,200000,149081.4,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO600,1995,CO,7,7,7,140,140,140,16000,11926.51,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO607,1995,CO,77,77,77,1540,1540,1540,176000,131191.6,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO615,1995,CO,4.9,4.9,4.9,98,98,98,11200,8348.557,1703.787,85.18935,1,0,0,,0,1,0,0,0,0,0,0,0
CO667,1996,CO,419,419,419,8380,8380,8380,986700,714398.5,1705.008,85.25042,1,0,0,,0,1,0,0,0,0,0,0,0
CO246,1992,CO,42,42,42,840,840,840,88500,71657.88,1706.14,85.30699,1,0,0,,0,1,0,0,0,0,0,0,0
CO280,1992,CO,7,7,7,140,140,140,14750,11942.98,1706.14,85.307,1,0,0,,0,1,0,0,0,0,0,0,0
CO282,1992,CO,7,7,7,140,140,140,14750,11942.98,1706.14,85.307,1,0,0,,0,1,0,0,0,0,0,0,0
CO637,1996,CO,7,7,7,140,140,140,16500,11946.46,1706.638,85.33188,1,0,0,,1,0,0,0,0,0,0,0,0
CO594,1995,CO,22,22,22,440,440,440,50375,37549.87,1706.812,85.34061,1,0,0,,1,0,0,0,0,0,0,0,0
CO175,1991,CO,12,12,12,240,240,240,24650,20559.77,1713.314,85.66569,1,0,0,,0,1,0,0,0,0,0,0,0
CO602,1995,CO,16,16,16,320,320,320,36800,27430.97,1714.436,85.72179,1,0,0,,0,1,0,0,0,0,0,0,0
CO271,1992,CO,32,32,32,640,640,640,67850,54937.7,1716.803,85.84016,1,0,0,,0,1,0,0,0,0,0,0,0
CO164,1991,CO,11,11,11,220,220,220,22650,18891.63,1717.421,85.87105,1,0,0,,0,1,0,0,0,0,0,0,0
TX90,1996,TX,91,91,91,91,91,91,216125,156480.6,1719.567,1719.567,0,1,,1,0,1,0,0,0,0,0,0,0
CO626,1995,CO,25,25,25,500,500,500,57750,43047.25,1721.89,86.09449,1,0,0,,0,1,0,0,0,0,0,0,0
CO1539,2004,CO,518,518,518,8888.4067,8888.4067,8888.4067,1484795,892920.7,1723.785,100.459,0,1,,40,0,0,1,0,0,0,0,0,0
CO666,1996,CO,202,202,202,4040,4040,4040,481185,348391.4,1724.71,86.2355,1,0,0,,0,1,0,0,0,0,0,0,0
CO272,1992,CO,38,38,38,760,760,760,81000,65585.17,1725.926,86.29628,1,0,0,,1,0,0,0,0,0,0,0,0
CO184,1991,CO,320,320,320,6400,6400,6400,662650,552694.9,1727.172,86.35857,1,0,0,,0,1,0,0,0,0,0,0,0
CO178,1991,CO,35,35,35,700,700,700,72500,60469.9,1727.711,86.38557,1,0,0,,0,1,0,0,0,0,0,0,0
CO181,1991,CO,175,175,175,3500,3500,3500,362500,302349.5,1727.711,86.38557,1,0,0,,0,1,0,0,0,0,0,0,0
CO183,1991,CO,245,245,245,4900,4900,4900,507500,423289.3,1727.711,86.38557,1,0,0,,0,1,0,0,0,0,0,0,0
CO221,1991,CO,210,210,210,4200,4200,4200,435000,362819.4,1727.711,86.38557,1,0,0,,0,1,0,0,0,0,0,0,0
CO619,1995,CO,11,11,11,220,220,220,25500,19007.88,1727.989,86.39943,1,0,0,,0,1,0,0,0,0,0,0,0
CO205,1991,CO,25,25,25,500,500,500,51800,43204.7,1728.188,86.4094,1,0,0,,0,0,0,0,1,0,0,0,0
CO1396,2003,CO,75,75,75,1500,1500,1500,210000,129652.2,1728.696,86.43478,1,0,0,,1,0,0,0,0,0,0,0,0
CO1431,2003,CO,50,50,50,1000,1000,1000,140000,86434.78,1728.696,86.43478,1,0,0,,0,1,0,0,0,0,0,0,0
CO624,1995,CO,479,479,479,9580,9580,9580,1111500,828519.7,1729.686,86.48431,1,0,0,,0,1,0,0,0,0,0,0,0
CO542,1995,CO,7,7,7,140,140,140,16250,12112.86,1730.409,86.52044,1,0,0,,1,0,0,0,0,0,0,0,0
CO605,1995,CO,33,33,33,660,660,660,76610,57105.62,1730.473,86.52366,1,0,0,,0,1,0,0,0,0,0,0,0
CO622,1995,CO,33,33,33,660,660,660,76610,57105.62,1730.473,86.52366,1,0,0,,0,1,0,0,0,0,0,0,0
CO551,1995,CO,631,631,631,12620,12620,12620,1465750,1092580,1731.506,86.57529,1,0,0,,0,1,0,0,0,0,0,0,0
CO663,1996,CO,161,161,161,3220,3220,3220,385250,278931.8,1732.496,86.62479,1,0,0,,0,1,0,0,0,0,0,0,0
CO618,1995,CO,11,11,11,220,220,220,25600,19082.42,1734.765,86.73826,1,0,0,,0,1,0,0,0,0,0,0,0
CO249,1992,CO,210,210,210,4200,4200,4200,450000,364362.1,1735.057,86.75287,1,0,0,,1,0,0,0,0,0,0,0,0
CO284,1992,CO,35,35,35,700,700,700,75000,60727.01,1735.057,86.75288,1,0,0,,1,0,0,0,0,0,0,0,0
CO232,1992,CO,7,7,7,140,140,140,15000,12145.4,1735.057,86.75288,1,0,0,,0,1,0,0,0,0,0,0,0
CO270,1992,CO,28,28,28,560,560,560,60000,48581.61,1735.057,86.75288,1,0,0,,0,1,0,0,0,0,0,0,0
CO274,1992,CO,105,105,105,2100,2100,2100,225000,182181,1735.057,86.75287,1,0,0,,0,1,0,0,0,0,0,0,0
CO308,1992,CO,49,49,49,980,980,980,105000,85017.82,1735.058,86.75288,1,0,0,,0,1,0,0,0,0,0,0,0
CO176,1991,CO,23,23,23,460,460,460,47850,39910.13,1735.223,86.76116,1,0,0,,0,1,0,0,0,0,0,0,0
CO130,1990,CO,171,171,171,3420,3420,3420,341600,296907.1,1736.299,86.81495,1,0,0,,0,1,0,0,0,0,0,0,0
CO151,1990,CO,42,42,42,840,840,840,84000,73009.95,1738.332,86.9166,1,0,0,,0,1,0,0,0,0,0,0,0
CO158,1990,CO,28,28,28,560,560,560,56000,48673.3,1738.332,86.9166,1,0,0,,0,0,0,0,1,0,0,0,0
CO1557,2004,CO,24.2,24.2,24.2,484,484,484,70000,42096.35,1739.518,86.97592,1,0,0,,0,1,0,0,0,0,0,0,0
CO253,1992,CO,113,113,113,2260,2260,2260,243000,196755.5,1741.199,87.05996,1,0,0,,1,0,0,0,0,0,0,0,0
CO461,1994,CO,19,19,19,380,380,380,43200,33114.17,1742.851,87.14256,1,0,0,,0,1,0,0,0,0,0,0,0
CA470,2005,CA,16000,16000,16000,320000,320000,320000,48000000,2.79E+07,1745.008,87.25038,1,0,0,,0,0,1,0,0,0,0,0,0
CO108,1990,CO,78,78,78,1560,1560,1560,156800,136285.2,1747.247,87.36233,1,0,0,,0,0,0,0,1,0,0,0,0
CO547,1995,CO,15,15,15,300,300,300,35200,26238.32,1749.221,87.46107,1,0,0,,0,1,0,0,0,0,0,0,0
CO247,1992,CO,48,48,48,960,960,960,103700,83965.22,1749.275,87.46377,1,0,0,,1,0,0,0,0,0,0,0,0
NV38,1990,NV,38,38,38,760,760,760,76600,66578.12,1752.056,87.60278,1,0,0,,0,1,0,0,0,0,0,0,0
CO470,1994,CO,35,35,35,700,700,700,80000,61322.54,1752.073,87.60363,1,0,0,,1,0,0,0,0,0,0,0,0
CO458,1994,CO,14,14,14,280,280,280,32000,24529.02,1752.073,87.60363,1,0,0,,0,1,0,0,0,0,0,0,0
CO459,1994,CO,14,14,14,280,280,280,32000,24529.02,1752.073,87.60363,1,0,0,,0,0,0,0,1,0,0,0,0
CO620,1995,CO,13,13,13,260,260,260,30600,22809.45,1754.573,87.72865,1,0,0,,0,1,0,0,0,0,0,0,0
NM131,2006,NM,1188,1188,1188,23760,23760,23760,3700000,2084920.63,1754.98,87.75,1,0,0,,0,1,0,0,0,0,0,0,0
CO610,1995,CO,297,297,297,5940,5940,5940,699600,521486.6,1755.847,87.79236,1,0,0,,0,1,0,0,0,0,0,0,0
CO608,1995,CO,147,147,147,2940,2940,2940,346500,258283.5,1757.03,87.85152,1,0,0,,0,1,0,0,0,0,0,0,0
CO613,1995,CO,3.5,3.5,3.5,70,70,70,8250,6149.606,1757.03,87.85152,1,0,0,,0,1,0,0,0,0,0,0,0
CO632,1995,CO,147,147,147,2940,2940,2940,346500,258283.5,1757.03,87.85152,1,0,0,,0,1,0,0,0,0,0,0,0
CO127,1990,CO,27,27,27,540,540,540,54600,47456.46,1757.647,87.88234,1,0,0,,0,1,0,0,0,0,0,0,0
CO661,1996,CO,63,63,63,1260,1260,1260,153000,110776.3,1758.354,87.91769,1,0,0,,0,1,0,0,0,0,0,0,0
CO279,1992,CO,6,6,6,120,120,120,13050,10566.5,1761.083,88.05417,1,0,0,,1,0,0,0,0,0,0,0,0
CO281,1992,CO,7,7,7,140,140,140,15250,12347.83,1763.975,88.19876,1,0,0,,0,1,0,0,0,0,0,0,0
CO549,1995,CO,39,39,39,780,780,780,92400,68875.59,1766.041,88.30204,1,0,0,,0,1,0,0,0,0,0,0,0
CO545,1995,CO,14,14,14,280,280,280,33200,24747.51,1767.679,88.38396,1,0,0,,0,1,0,0,0,0,0,0,0
CO166,1991,CO,23,23,23,460,460,460,48800,40702.5,1769.674,88.48369,1,0,0,,0,1,0,0,0,0,0,0,0
NM136,2007,NM,1100,1100,1100,15503.34,15503.34,15503.34,3575000,"1,947,911.17",1770.83,125.65,0,1,,25,0,0,1,0,0,0,0,0,0
CO235,1992,CO,43,43,43,860,860,860,94550,76556.52,1780.384,89.01921,1,0,0,,1,0,0,0,0,0,0,0,0
CO182,1991,CO,175,175,175,3500,3500,3500,373750,311732.8,1781.33,89.0665,1,0,0,,0,1,0,0,0,0,0,0,0
CO335,1993,CO,44,44,44,880,880,880,100000,78615.91,1786.725,89.33627,1,0,0,,0,1,0,0,0,0,0,0,0
CO163,1991,CO,7,7,7,140,140,140,15000,12511.01,1787.288,89.36438,1,0,0,,0,1,0,0,0,0,0,0,0
CO167,1991,CO,28,28,28,560,560,560,60000,50044.05,1787.288,89.36438,1,0,0,,0,1,0,0,0,0,0,0,0
CO186,1991,CO,7,7,7,140,140,140,15000,12511.01,1787.288,89.36438,1,0,0,,0,1,0,0,0,0,0,0,0
CO191,1991,CO,35,35,35,700,700,700,75000,62555.07,1787.288,89.36438,1,0,0,,0,1,0,0,0,0,0,0,0
CO204,1991,CO,21,21,21,420,420,420,45000,37533.04,1787.288,89.36438,1,0,0,,0,1,0,0,0,0,0,0,0
CO564,1995,CO,8,8,8,160,160,160,19200,14311.81,1788.976,89.44882,1,0,0,,0,1,0,0,0,0,0,0,0
CO588,1995,CO,6,6,6,120,120,120,14400,10733.86,1788.976,89.44882,1,0,0,,0,1,0,0,0,0,0,0,0
AZ142,2003,AZ,136,136,136,2720,2720,2720,394400,243499.1,1790.435,89.52174,1,0,0,,0,0,0,0,1,0,0,0,0
CO252,1992,CO,105,105,105,2100,2100,2100,232500,188253.7,1792.893,89.64464,1,0,0,,0,1,0,0,0,0,0,0,0
CO606,1995,CO,60,60,60,1200,1200,1200,144500,107711.3,1795.188,89.75941,1,0,0,,0,1,0,0,0,0,0,0,0
CO628,1995,CO,60,60,60,1200,1200,1200,144500,107711.3,1795.188,89.75941,1,0,0,,0,1,0,0,0,0,0,0,0
CO196,1991,CO,18,18,18,360,360,360,38750,32320.12,1795.562,89.77811,1,0,0,,0,1,0,0,0,0,0,0,0
CO304,1992,CO,22,22,22,440,440,440,48800,39513.04,1796.047,89.80237,1,0,0,,0,1,0,0,0,0,0,0,0
CO29,1987,CO,300,300,300,6000,6000,6000,540000,540000,1800,90,1,0,0,,0,1,0,0,0,0,0,0,0
CO148,1990,CO,7,7,7,140,140,140,14500,12602.91,1800.415,90.02077,1,0,0,,0,1,0,0,0,0,0,0,0
AZ150,2004,AZ,27,27,27,540,540,540,81000,48711.49,1804.129,90.20646,1,0,0,,0,0,0,0,1,0,0,0,0
CO174,1991,CO,9,9,9,180,180,180,19500,16264.32,1807.146,90.35732,1,0,0,,0,1,0,0,0,0,0,0,0
CO165,1991,CO,19,19,19,380,380,380,41175,34342.73,1807.512,90.3756,1,0,0,,0,1,0,0,0,0,0,0,0
CO207,1991,CO,112,112,112,2240,2240,2240,244000,203512.5,1817.076,90.85379,1,0,0,,0,1,0,0,0,0,0,0,0
NV36,1989,NV,14,14,14,280,280,280,27800,25468.39,1819.171,90.95853,1,0,0,,0,1,0,0,0,0,0,0,0
CO789,1997,CO,616,616,616,12320,12320,12320,1584000,1121137,1820.027,91.00134,1,0,0,,0,1,0,0,0,0,0,0,0
CO241,1992,CO,4,4,4,80,80,80,9000,7287.242,1821.81,91.09052,1,0,0,,0,1,0,0,0,0,0,0,0
CO250,1992,CO,8,8,8,160,160,160,18000,14574.48,1821.81,91.09052,1,0,0,,0,1,0,0,0,0,0,0,0
NM15,1988,NM,8.7,8.7,8.7,174,174,174,16530,15873.27,1824.514,91.22569,1,0,0,,0,1,0,0,0,0,0,0,0
CO220,1991,CO,34,34,34,680,680,680,74400,62054.63,1825.136,91.2568,1,0,0,,1,0,0,0,0,0,0,0,0
CO219,1991,CO,17,17,17,340,340,340,37200,31027.31,1825.136,91.2568,1,0,0,,0,1,0,0,0,0,0,0,0
CO198,1991,CO,46,46,46,920,920,920,100750,84032.3,1826.789,91.33946,1,0,0,,1,0,0,0,0,0,0,0,0
NV128,2005,NV,3170,3170,3170,63400,63400,63400,9979160,5804570,1831.095,91.55473,1,0,0,,0,1,0,0,0,0,0,0,0
CO106,1990,CO,28,28,28,560,560,560,59000,51280.8,1831.457,91.57285,1,0,0,,0,1,0,0,0,0,0,0,0
NV26,1989,NV,2,2,2,40,40,40,4000,3664.516,1832.258,91.6129,1,0,0,,0,0,0,0,1,0,0,0,0
CO201,1991,CO,95,95,95,1900,1900,1900,209250,174528.6,1837.144,91.85718,1,0,0,,0,1,0,0,0,0,0,0,0
CO150,1990,CO,35,35,35,700,700,700,74000,64318.29,1837.665,91.88327,1,0,0,,0,0,0,0,1,0,0,0,0
CO195,1991,CO,7,7,7,140,140,140,15500,12928.05,1846.864,92.34319,1,0,0,,1,0,0,0,0,0,0,0,0
CO197,1991,CO,21,21,21,420,420,420,46500,38784.14,1846.864,92.34319,1,0,0,,1,0,0,0,0,0,0,0,0
CO180,1991,CO,140,140,140,2800,2800,2800,310000,258561,1846.864,92.3432,1,0,0,,0,1,0,0,0,0,0,0,0
CO209,1991,CO,70,70,70,1400,1400,1400,155000,129280.5,1846.864,92.3432,1,0,0,,0,1,0,0,0,0,0,0,0
CO218,1991,CO,14,14,14,280,280,280,31000,25856.09,1846.864,92.34319,1,0,0,,0,1,0,0,0,0,0,0,0
CO233,1992,CO,8,8,8,160,160,160,18300,14817.39,1852.174,92.60869,1,0,0,,0,1,0,0,0,0,0,0,0
UT27,1992,UT,236,236,236,4720,4720,4720,540000,437234.5,1852.689,92.63443,1,0,0,,0,1,0,0,0,0,0,0,0
CO105,1990,CO,19,19,19,380,380,380,40500,35201.23,1852.696,92.6348,1,0,0,,0,1,0,0,0,0,0,0,0
CO157,1990,CO,21,21,21,420,420,420,45000,39112.47,1862.499,93.12493,1,0,0,,1,0,0,0,0,0,0,0,0
CO107,1990,CO,35,35,35,700,700,700,75000,65187.45,1862.499,93.12493,1,0,0,,0,1,0,0,0,0,0,0,0
CO153,1990,CO,63,63,63,1260,1260,1260,135000,117337.4,1862.499,93.12493,1,0,0,,0,1,0,0,0,0,0,0,0
CO1606,2004,CO,19.5,19.5,19.5,390,390,390,60500,36383.27,1865.809,93.29044,1,0,0,,0,1,0,0,0,0,0,0,0
CO1381,2002,CO,56,56,56,1120,1120,1120,166000,104822.7,1871.834,93.59167,1,0,0,,1,0,0,0,0,0,0,0,0
CO188,1991,CO,8,8,8,160,160,160,18000,15013.22,1876.652,93.8326,1,0,0,,0,1,0,0,0,0,0,0,0
CO177,1991,CO,35,35,35,700,700,700,79000,65891.34,1882.61,94.13048,1,0,0,,0,1,0,0,0,0,0,0,0
CO187,1991,CO,7,7,7,140,140,140,15800,13178.27,1882.61,94.13049,1,0,0,,0,1,0,0,0,0,0,0,0
NM8,1987,NM,1217.3,1217.3,1217.3,24346,24346,24346,2293393,2293393,1884,94.19999,1,0,0,,0,1,0,0,0,0,0,0,0
AZ148,2004,AZ,420,420,420,3243.1287,3243.1287,3243.1287,1318245,792761.4,1887.527,244.4434,0,1,,10,0,0,0,0,1,0,0,0,0
NV88,2001,NV,940,940,940,18800,18800,18800,2796500,1793802,1908.3,95.41502,1,0,0,,0,0,1,0,0,0,0,0,0
CO737,1997,CO,25,25,25,500,500,500,67500,47775.7,1911.028,95.5514,1,0,0,,0,1,0,0,0,0,0,0,0
CO25,1987,CO,1825,1825,1825,36500,36500,36500,3500000,3500000,1917.808,95.89041,1,0,0,,0,1,0,0,0,0,0,0,0
NV17,1988,NV,1783,1783,1783,35660,35660,35660,3566000,3424325,1920.541,96.02705,1,0,0,,0,1,0,0,0,0,0,0,0
NV21,1988,NV,6,6,6,120,120,120,12000,11523.25,1920.541,96.02705,1,0,0,,0,1,0,0,0,0,0,0,0
CO203,1991,CO,8,8,8,160,160,160,18600,15513.66,1939.207,96.96035,1,0,0,,1,0,0,0,0,0,0,0,0
CO149,1990,CO,22,22,22,440,440,440,49600,43110.64,1959.574,97.97872,1,0,0,,0,1,0,0,0,0,0,0,0
CO286,1992,CO,176,176,176,3520,3520,3520,426300,345172.3,1961.207,98.06033,1,0,0,,0,1,0,0,0,0,0,0,0
CO103,1990,CO,14,14,14,280,280,280,31600,27465.65,1961.832,98.09159,1,0,0,,1,0,0,0,0,0,0,0,0
CO1828,2006,CO,9,9,9,180,180,180,31500,"17,750.00",1972.22,98.61,1,0,0,,1,0,0,0,0,0,0,0,0
CO194,1991,CO,4,4,4,80,80,80,9480,7906.96,1976.74,98.83701,1,0,0,,1,0,0,0,0,0,0,0,0
NV129,2005,NV,7.4,7.4,7.4,148,148,148,25160,14634.8,1977.675,98.88377,1,0,0,,0,0,1,0,0,0,0,0,0
NV16,1988,NV,3,3,3,60,60,60,6200,5953.677,1984.559,99.22794,1,0,0,,0,1,0,0,0,0,0,0,0
CO278,1992,CO,6,6,6,120,120,120,14750,11942.98,1990.497,99.52483,1,0,0,,0,1,0,0,0,0,0,0,0
CO2116,2008,CO,0,24,,0,480,,90000,47881.31,1995.05,99.75,1,0,0,,1,0,0,0,0,0,0,0,0
NM56,1996,NM,8.7,8.7,8.7,174,174,174,23994.6,17372.76,1996.869,99.84347,1,0,0,,0,1,0,0,0,0,0,0,0
CO27,1987,CO,28,28,28,560,560,560,56000,56000,2000,100,1,0,0,,0,1,0,0,0,0,0,0,0
NV15,1987,NV,10000,10000,10000,200000,200000,200000,20000000,2.00E+07,2000,100,1,0,0,,0,1,0,0,0,0,0,0,0
CO898,1999,CO,3,3,3,60,60,60,8800,6000.48,2000.16,100.008,1,0,0,,0,1,0,0,0,0,0,0,0
CO1787,2005,CO,29,29,29,580,580,580,100000,58166.92,2005.756,100.2878,1,0,0,,1,0,0,0,0,0,0,0,0
NV100,2003,NV,55,55,55,1100,1100,1100,178860,110426.6,2007.757,100.3878,1,0,0,,0,1,0,0,0,0,0,0,0
CO2170,2009,CO,40,40,40,800,800,800,152000,80485.88355,2012.147089,100.6073544,1,0,,,1,0,0,0,0,0,0,0,0
CO2177,2009,CO,40,40,40,800,800,800,152000,80485.88355,2012.147089,100.6073544,1,0,,,1,0,0,0,0,0,0,0,0
CO2217,2009,CO,7.875,7.875,7.875,157.5,157.5,157.5,30000,15885.37175,2017.190064,100.8595032,1,0,,,0,1,0,0,0,0,0,0,0
NV67,1997,NV,852,852,852,17040,17040,17040,2428200,1718651,2017.196,100.8598,1,0,0,,0,0,0,0,1,0,0,0,0
CO2004,2007,CO,3.5,3.5,3.5,70,70,70,13000,"7,083.31",2023.8,101.19,1,0,0,,1,0,0,0,0,0,0,0,0
UT25,1992,UT,50,50,50,1000,1000,1000,125000,101211.7,2024.234,101.2117,1,0,0,,0,1,0,0,0,0,0,0,0
MT2,1993,MT,29,29,29,223.93031,223.93031,223.93031,75000,58961.94,2033.17,263.3048,0,1,,10,0,0,1,0,0,0,0,0,0
NV109,2004,NV,90.05,90.05,90.05,1801,1801,1801,306170,184123.4,2044.68,102.234,1,0,0,,0,0,0,0,1,0,0,0,0
CO56,1988,CO,40,40,40,800,800,800,85500,82103.13,2052.578,102.6289,1,0,0,,0,1,0,0,0,0,0,0,0
NV79,1999,NV,1131,1131,1131,22620,22620,22620,3460860,2359866,2086.531,104.3265,1,0,0,,0,0,0,0,1,0,0,0,0
CO832,1998,CO,1,1,1,20,20,20,3000,2090.798,2090.798,104.5399,1,0,0,,0,1,0,0,0,0,0,0,0
CO863,1998,CO,23,23,23,460,460,460,69000,48088.34,2090.798,104.5399,1,0,0,,0,1,0,0,0,0,0,0,0
NM38,1992,NM,17.7,17.7,17.7,354,354,354,46020,37262.09,2105.203,105.2602,1,0,0,,0,0,0,0,1,0,0,0,0
NV84,2000,NV,418,418,418,8360,8360,8360,1341448,884950.6,2117.107,105.8553,1,0,0,,0,0,0,0,1,0,0,0,0
NV91,2001,NV,523,523,523,10460,10460,10460,1731858,1110893,2124.077,106.2039,1,0,0,,0,0,0,0,1,0,0,0,0
CO1667,2005,CO,90,95,100,1800,1900,2000,350000,203584.2,2142.992,107.1496,1,0,0,,1,0,0,0,0,0,0,0,0
NV31,1989,NV,6,6,6,120,120,120,14125,12940.32,2156.72,107.836,1,0,0,,0,1,0,0,0,0,0,0,0
CA476,2005,CA,456,456,456,9120,9120,9120,1699968,"988,819.07",2168.46,108.42,1,0,0,,0,0,0,0,1,0,0,0,0
CO995,1999,CO,5104,5104,5104,102080,102080,102080,16240000,1.11E+07,2169.595,108.4798,1,0,0,,0,1,0,0,0,0,0,0,0
UT43,1996,UT,372,372,372,7440,7440,7440,1116000,808015.3,2172.084,108.6042,1,0,0,,0,1,0,0,0,0,0,0,0
UT4,1987,UT,235,235,235,4700,4700,4700,517000,517000,2200,110,1,0,0,,0,0,0,0,1,0,0,0,0
TX162,2001,TX,10000,10000,10000,182559.25,182559.25,182559.25,34500000,2.21E+07,2212.987,121.2202,0,1,,50,0,1,0,0,0,0,0,0,0
NM72,1999,NM,247,247,247,4940,4940,4940,803985,548215.4,2219.496,110.9748,1,0,0,,0,1,0,0,0,0,0,0,0
NV39,1990,NV,6,6,6,120,120,120,15325,13319.97,2219.995,110.9997,1,0,0,,0,0,0,0,1,0,0,0,0
CO761,1997,CO,4,4,4,80,80,80,12600,8918.131,2229.533,111.4766,1,0,0,,0,1,0,0,0,0,0,0,0
CO17,1987,CO,8250,8250,8250,165000,165000,165000,18562500,1.86E+07,2250,112.5,1,0,0,,0,1,0,0,0,0,0,0,0
NV27,1989,NV,12,15,12,240,300,240,37200,34080,2272,113.6,1,0,0,,0,1,0,0,0,0,0,0,0
CO364,1993,CO,1,1,1,20,20,20,2900,2279.862,2279.862,113.9931,1,0,0,,0,1,0,0,0,0,0,0,0
CO75,1989,CO,358,358,358,7160,7160,7160,895000,819935.5,2290.323,114.5161,1,0,0,,0,1,0,0,0,0,0,0,0
NV6,1987,NV,23,23,23,460,460,460,52900,52900,2300,115,1,0,0,,0,1,0,0,0,0,0,0,0
NV68,1998,NV,2682,2682,2682,53640,53640,53640,8878761,6187897,2307.195,115.3597,1,0,0,,0,0,0,0,1,0,0,0,0
